record_type,identity,value_1,value_2,value_3,value_4,value_5,value_6,value_7,detail
encounter_slot,GameData::Encounter,76,0,LandStorm,1,LUXIO,60,24,24
encounter_slot,GameData::Encounter,76,0,LandStorm,2,ELECTRIKE,20,21,24
encounter_slot,GameData::Encounter,76,0,LandStorm,3,MANECTRIC,20,25,25
encounter_slot,GameData::Encounter,76,0,LandFog,1,RATICATE,100,21,24
encounter_slot,GameData::Encounter,76,0,LandWind,1,SWELLOW,40,21,24
encounter_slot,GameData::Encounter,76,0,LandWind,2,TAILLOW,40,21,22
encounter_slot,GameData::Encounter,76,0,Water,1,TENTACOOL,50,20,25
encounter_slot,GameData::Encounter,76,0,Water,2,WINGULL,30,20,20
encounter_slot,GameData::Encounter,76,0,Water,3,CARVANHA,15,20,25
encounter_slot,GameData::Encounter,76,0,Water,4,PELIPPER,5,25,30
encounter_slot,GameData::Encounter,76,0,WaterNight,1,TENTACOOL,50,20,25
encounter_slot,GameData::Encounter,76,0,WaterNight,2,STARYU,35,20,20
encounter_slot,GameData::Encounter,76,0,WaterNight,3,CARVANHA,15,20,25
encounter_slot,GameData::Encounter,76,0,WaterSunny,1,CARVANHA,100,20,25
encounter_slot,GameData::Encounter,76,0,WaterRain,1,PELIPPER,90,20,25
encounter_slot,GameData::Encounter,76,0,WaterRain,2,SHARPEDO,10,25,25
encounter_slot,GameData::Encounter,76,0,WaterWind,1,PELIPPER,60,20,25
encounter_slot,GameData::Encounter,76,0,WaterWind,2,SWELLOW,30,20,25
encounter_slot,GameData::Encounter,76,0,WaterStorm,1,SHARPEDO,30,25,25
encounter_slot,GameData::Encounter,76,0,WaterFog,1,CARVANHA,100,20,25
encounter_slot,GameData::Encounter,76,0,OldRod,1,MAGIKARP,65,5,10
encounter_slot,GameData::Encounter,76,0,OldRod,2,CARVANHA,45,5,10
encounter_slot,GameData::Encounter,76,0,GoodRod,1,MAGIKARP,65,15,25
encounter_slot,GameData::Encounter,76,0,GoodRod,2,CARVANHA,45,15,25
encounter_slot,GameData::Encounter,76,0,SuperRod,1,CARVANHA,90,30,35
encounter_slot,GameData::Encounter,76,0,SuperRod,2,SHARPEDO,10,40,40
encounter_slot,GameData::Encounter,77,0,Land,1,MACHOP,70,13,16
encounter_slot,GameData::Encounter,77,0,Land,2,TAILLOW,30,13,16
encounter_slot,GameData::Encounter,77,0,Land,3,NUMEL,20,13,16
encounter_slot,GameData::Encounter,77,0,LandNight,1,MACHOP,70,13,16
encounter_slot,GameData::Encounter,77,0,LandNight,2,MURKROW,30,13,16
encounter_slot,GameData::Encounter,77,0,LandNight,3,NUMEL,20,13,16
encounter_slot,GameData::Encounter,77,0,LandSunny,1,PONYTA,100,16,16
encounter_slot,GameData::Encounter,77,0,LandFog,1,MACHOP,100,16,16
encounter_slot,GameData::Encounter,77,0,LandWind,1,TYROGUE,100,16,16
encounter_slot,GameData::Encounter,77,0,Water,1,MARILL,50,5,25
encounter_slot,GameData::Encounter,77,0,Water,2,MAGIKARP,20,10,15
encounter_slot,GameData::Encounter,77,0,Water,3,SURSKIT,20,10,25
encounter_slot,GameData::Encounter,77,0,Water,4,GOLDEEN,10,20,30
encounter_slot,GameData::Encounter,77,0,WaterSunny,1,FLETCHLING,100,10,30
encounter_slot,GameData::Encounter,77,0,WaterRain,1,SURSKIT,85,10,30
encounter_slot,GameData::Encounter,77,0,WaterRain,2,MASQUERAIN,15,25,30
encounter_slot,GameData::Encounter,77,0,OldRod,1,MAGIKARP,70,5,10
encounter_slot,GameData::Encounter,77,0,OldRod,2,GOLDEEN,30,5,10
encounter_slot,GameData::Encounter,77,0,GoodRod,1,MAGIKARP,60,10,30
encounter_slot,GameData::Encounter,77,0,GoodRod,2,CORPHISH,20,10,30
encounter_slot,GameData::Encounter,77,0,GoodRod,3,GOLDEEN,20,10,30
encounter_slot,GameData::Encounter,77,0,SuperRod,1,CORPHISH,100,20,45
encounter_slot,GameData::Encounter,78,0,Land,1,GEODUDE,65,9,10
encounter_slot,GameData::Encounter,78,0,Land,2,ARON,20,9,10
encounter_slot,GameData::Encounter,78,0,Land,3,NOSEPASS,10,12,12
encounter_slot,GameData::Encounter,78,0,Land,4,CARBINK,5,12,12
encounter_slot,GameData::Encounter,79,0,Land,1,MACHOP,70,12,14
encounter_slot,GameData::Encounter,79,0,Land,2,MEDITITE,20,12,12
encounter_slot,GameData::Encounter,79,0,Land,3,MAKUHITA,10,12,12
encounter_slot,GameData::Encounter,80,0,Land,1,MACHOP,65,14,16
encounter_slot,GameData::Encounter,80,0,Land,2,MEDITITE,20,14,16
encounter_slot,GameData::Encounter,80,0,Land,3,MAKUHITA,10,14,16
encounter_slot,GameData::Encounter,80,0,Land,4,RIOLU,5,16,18
encounter_slot,GameData::Encounter,97,0,Land,1,CASCOON,20,15,15
encounter_slot,GameData::Encounter,97,0,Land,2,SHROOMISH,20,25,26
encounter_slot,GameData::Encounter,97,0,Land,3,SILCOON,20,15,15
encounter_slot,GameData::Encounter,97,0,Land,4,SLAKOTH,20,25,25
encounter_slot,GameData::Encounter,97,0,Land,5,WURMPLE,20,24,25
encounter_slot,GameData::Encounter,97,0,Land1,1,ZOROARK,40,30,30
encounter_slot,GameData::Encounter,97,0,Land1,2,SLAKOTH,20,25,25
encounter_slot,GameData::Encounter,97,0,Land1,3,WURMPLE,15,24,25
encounter_slot,GameData::Encounter,97,0,Land1,4,SHROOMISH,10,25,26
encounter_slot,GameData::Encounter,97,0,Land1,5,CASCOON,6,15,15
encounter_slot,GameData::Encounter,97,0,Land1,6,SILCOON,6,15,15
encounter_slot,GameData::Encounter,97,0,Land1,7,BRELOOM,3,28,28
encounter_slot,GameData::Encounter,102,0,Land,1,MAGNEMITE,25,9,10
encounter_slot,GameData::Encounter,102,0,Land,2,ELECTRIKE,20,12,12
encounter_slot,GameData::Encounter,102,0,Land,3,VOLTORB,20,9,10
encounter_slot,GameData::Encounter,102,0,Land,4,MINUN,10,12,12
encounter_slot,GameData::Encounter,102,0,Land,5,PIKACHU,10,12,12
encounter_slot,GameData::Encounter,102,0,Land,6,PLUSLE,10,12,12
encounter_slot,GameData::Encounter,102,0,Land,7,KLINK,5,12,12
encounter_slot,GameData::Encounter,104,0,Land,1,MACHOP,50,13,16
encounter_slot,GameData::Encounter,104,0,Land,2,TAILLOW,25,13,16
encounter_slot,GameData::Encounter,104,0,Land,3,NUMEL,20,13,16
encounter_slot,GameData::Encounter,104,0,Land,4,CORPHISH,10,13,16
encounter_slot,GameData::Encounter,104,0,Land,5,ROSELIA,10,13,16
encounter_slot,GameData::Encounter,104,0,Land,6,LOMBRE,5,13,16
encounter_slot,GameData::Encounter,104,0,LandNight,1,MACHOP,50,13,16
encounter_slot,GameData::Encounter,104,0,LandNight,2,MURKROW,30,13,16
encounter_slot,GameData::Encounter,104,0,LandNight,3,NUMEL,20,13,16
encounter_slot,GameData::Encounter,104,0,LandNight,4,ILLUMISE,10,13,16
encounter_slot,GameData::Encounter,104,0,LandNight,5,VOLBEAT,10,13,16
encounter_slot,GameData::Encounter,112,0,Land,1,SKRELP,30,26,34
encounter_slot,GameData::Encounter,112,0,Land,2,KRABBY,20,22,28
encounter_slot,GameData::Encounter,112,0,Land,3,STARYU,20,26,27
encounter_slot,GameData::Encounter,112,0,Land,4,WAILMER,20,26,30
encounter_slot,GameData::Encounter,112,0,Land,5,HORSEA,10,27,27
encounter_slot,GameData::EncounterModern,10,0,Land,1,POOCHYENA,30,3,4
encounter_slot,GameData::EncounterModern,10,0,Land,2,WURMPLE,30,3,4
encounter_slot,GameData::EncounterModern,10,0,Land,3,LOTAD,20,2,4
encounter_slot,GameData::EncounterModern,10,0,Land,4,ZIGZAGOON,15,3,4
encounter_slot,GameData::EncounterModern,10,0,Land,5,RALTS,4,4,4
encounter_slot,GameData::EncounterModern,10,0,Land,6,SEEDOT,1,3,3
encounter_slot,GameData::EncounterModern,10,0,Water,1,MARILL,99,5,25
encounter_slot,GameData::EncounterModern,10,0,Water,2,GOLDEEN,1,20,30
encounter_slot,GameData::EncounterModern,10,0,OldRod,1,MAGIKARP,70,5,10
encounter_slot,GameData::EncounterModern,10,0,OldRod,2,GOLDEEN,30,5,10
encounter_slot,GameData::EncounterModern,10,0,GoodRod,1,MAGIKARP,60,10,30
encounter_slot,GameData::EncounterModern,10,0,GoodRod,2,CORPHISH,20,10,30
encounter_slot,GameData::EncounterModern,10,0,GoodRod,3,GOLDEEN,20,10,30
encounter_slot,GameData::EncounterModern,10,0,SuperRod,1,CORPHISH,100,20,45
randomizable_item_slot,map:101|event:7,,,,,,,,
randomizable_item_slot,map:102|event:34,,,,,,,,
randomizable_item_slot,map:106|event:4,,,,,,,,
randomizable_item_slot,map:107|event:15,,,,,,,,
randomizable_item_slot,map:107|event:16,,,,,,,,
randomizable_item_slot,map:107|event:17,,,,,,,,
randomizable_item_slot,map:108|event:22,,,,,,,,
randomizable_item_slot,map:108|event:23,,,,,,,,
randomizable_item_slot,map:108|event:24,,,,,,,,
randomizable_item_slot,map:108|event:25,,,,,,,,
randomizable_item_slot,map:109|event:22,,,,,,,,
randomizable_item_slot,map:10|event:19,,,,,,,,
randomizable_item_slot,map:111|event:22,,,,,,,,
randomizable_item_slot,map:11|event:25,,,,,,,,
randomizable_item_slot,map:11|event:27,,,,,,,,
randomizable_item_slot,map:12|event:30,,,,,,,,
randomizable_item_slot,map:12|event:31,,,,,,,,
randomizable_item_slot,map:12|event:32,,,,,,,,
randomizable_item_slot,map:12|event:33,,,,,,,,
randomizable_item_slot,map:13|event:97,,,,,,,,
randomizable_item_slot,map:13|event:98,,,,,,,,
randomizable_item_slot,map:18|event:24,,,,,,,,
randomizable_item_slot,map:20|event:2,,,,,,,,
randomizable_item_slot,map:20|event:29,,,,,,,,
randomizable_item_slot,map:20|event:30,,,,,,,,
randomizable_item_slot,map:20|event:33,,,,,,,,
randomizable_item_slot,map:20|event:4,,,,,,,,
randomizable_item_slot,map:20|event:6,,,,,,,,
randomizable_item_slot,map:27|event:17,,,,,,,,
randomizable_item_slot,map:28|event:20,,,,,,,,
randomizable_item_slot,map:28|event:3,,,,,,,,
randomizable_item_slot,map:28|event:4,,,,,,,,
randomizable_item_slot,map:30|event:31,,,,,,,,
randomizable_item_slot,map:30|event:34,,,,,,,,
randomizable_item_slot,map:30|event:36,,,,,,,,
randomizable_item_slot,map:30|event:40,,,,,,,,
randomizable_item_slot,map:30|event:42,,,,,,,,
randomizable_item_slot,map:30|event:43,,,,,,,,
randomizable_item_slot,map:30|event:44,,,,,,,,
randomizable_item_slot,map:31|event:12,,,,,,,,
randomizable_item_slot,map:31|event:13,,,,,,,,
randomizable_item_slot,map:31|event:14,,,,,,,,
randomizable_item_slot,map:31|event:15,,,,,,,,
randomizable_item_slot,map:31|event:16,,,,,,,,
randomizable_item_slot,map:31|event:17,,,,,,,,
randomizable_item_slot,map:31|event:32,,,,,,,,
randomizable_item_slot,map:31|event:34,,,,,,,,
randomizable_item_slot,map:31|event:43,,,,,,,,
randomizable_item_slot,map:31|event:45,,,,,,,,
randomizable_item_slot,map:32|event:5,,,,,,,,
randomizable_item_slot,map:34|event:66,,,,,,,,
randomizable_item_slot,map:35|event:12,,,,,,,,
randomizable_item_slot,map:35|event:3,,,,,,,,
randomizable_item_slot,map:35|event:4,,,,,,,,
randomizable_item_slot,map:35|event:5,,,,,,,,
randomizable_item_slot,map:35|event:6,,,,,,,,
randomizable_item_slot,map:38|event:32,,,,,,,,
randomizable_item_slot,map:38|event:33,,,,,,,,
randomizable_item_slot,map:38|event:34,,,,,,,,
randomizable_item_slot,map:38|event:35,,,,,,,,
randomizable_item_slot,map:38|event:36,,,,,,,,
randomizable_item_slot,map:38|event:37,,,,,,,,
randomizable_item_slot,map:38|event:64,,,,,,,,
randomizable_item_slot,map:39|event:41,,,,,,,,
randomizable_item_slot,map:39|event:42,,,,,,,,
randomizable_item_slot,map:39|event:43,,,,,,,,
randomizable_item_slot,map:39|event:44,,,,,,,,
randomizable_item_slot,map:39|event:45,,,,,,,,
randomizable_item_slot,map:39|event:46,,,,,,,,
randomizable_item_slot,map:39|event:47,,,,,,,,
randomizable_item_slot,map:39|event:48,,,,,,,,
randomizable_item_slot,map:39|event:49,,,,,,,,
randomizable_item_slot,map:39|event:50,,,,,,,,
randomizable_item_slot,map:39|event:53,,,,,,,,
randomizable_item_slot,map:47|event:20,,,,,,,,
randomizable_item_slot,map:47|event:50,,,,,,,,
randomizable_item_slot,map:47|event:51,,,,,,,,
randomizable_item_slot,map:47|event:54,,,,,,,,
randomizable_item_slot,map:47|event:91,,,,,,,,
randomizable_item_slot,map:49|event:21,,,,,,,,
randomizable_item_slot,map:49|event:23,,,,,,,,
randomizable_item_slot,map:49|event:25,,,,,,,,
randomizable_item_slot,map:49|event:26,,,,,,,,
randomizable_item_slot,map:58|event:5,,,,,,,,
randomizable_item_slot,map:61|event:12,,,,,,,,
randomizable_item_slot,map:62|event:5,,,,,,,,
randomizable_item_slot,map:65|event:13,,,,,,,,
randomizable_item_slot,map:65|event:14,,,,,,,,
randomizable_item_slot,map:65|event:15,,,,,,,,
randomizable_item_slot,map:65|event:16,,,,,,,,
randomizable_item_slot,map:65|event:17,,,,,,,,
randomizable_item_slot,map:65|event:18,,,,,,,,
randomizable_item_slot,map:65|event:19,,,,,,,,
randomizable_item_slot,map:65|event:20,,,,,,,,
randomizable_item_slot,map:65|event:21,,,,,,,,
randomizable_item_slot,map:65|event:22,,,,,,,,
randomizable_item_slot,map:65|event:5,,,,,,,,
randomizable_item_slot,map:69|event:5,,,,,,,,
randomizable_item_slot,map:69|event:6,,,,,,,,
randomizable_item_slot,map:6|event:98,,,,,,,,
randomizable_item_slot,map:71|event:12,,,,,,,,
randomizable_item_slot,map:71|event:29,,,,,,,,
randomizable_item_slot,map:71|event:39,,,,,,,,
randomizable_item_slot,map:71|event:50,,,,,,,,
randomizable_item_slot,map:71|event:51,,,,,,,,
randomizable_item_slot,map:71|event:52,,,,,,,,
randomizable_item_slot,map:71|event:53,,,,,,,,
randomizable_item_slot,map:71|event:54,,,,,,,,
randomizable_item_slot,map:71|event:55,,,,,,,,
randomizable_item_slot,map:71|event:56,,,,,,,,
randomizable_item_slot,map:71|event:7,,,,,,,,
randomizable_item_slot,map:71|event:70,,,,,,,,
randomizable_item_slot,map:71|event:8,,,,,,,,
randomizable_item_slot,map:73|event:20,,,,,,,,
randomizable_item_slot,map:73|event:34,,,,,,,,
randomizable_item_slot,map:73|event:68,,,,,,,,
randomizable_item_slot,map:74|event:6,,,,,,,,
randomizable_item_slot,map:74|event:7,,,,,,,,
randomizable_item_slot,map:74|event:8,,,,,,,,
randomizable_item_slot,map:75|event:95,,,,,,,,
randomizable_item_slot,map:76|event:5,,,,,,,,
randomizable_item_slot,map:76|event:6,,,,,,,,
randomizable_item_slot,map:76|event:7,,,,,,,,
randomizable_item_slot,map:76|event:8,,,,,,,,
randomizable_item_slot,map:77|event:3,,,,,,,,
randomizable_item_slot,map:77|event:35,,,,,,,,
randomizable_item_slot,map:77|event:4,,,,,,,,
randomizable_item_slot,map:78|event:15,,,,,,,,
randomizable_item_slot,map:79|event:18,,,,,,,,
randomizable_item_slot,map:7|event:36,,,,,,,,
randomizable_item_slot,map:83|event:18,,,,,,,,
randomizable_item_slot,map:84|event:20,,,,,,,,
randomizable_item_slot,map:88|event:29,,,,,,,,
randomizable_item_slot,map:90|event:23,,,,,,,,
randomizable_item_slot,map:94|event:17,,,,,,,,
randomizable_item_slot,map:97|event:25,,,,,,,,
randomizable_item_slot,map:97|event:49,,,,,,,,
randomizable_item_slot,map:97|event:50,,,,,,,,
randomizable_item_slot,map:99|event:8,,,,,,,,
randomizable_item_slot,special:starter_rescue_reward,,,,,,,,
authored_item_gift,map:18|event:20,POKEBALL,resolved_authored_supply,Poké Ball,,,,,
authored_item_gift,map:27|event:10,POKEBALL,resolved_authored_supply,Poké Ball,,,,,
authored_item_gift,map:31|event:33,MOONSTONE,resolved_authored_supply,Moon Stone,,,,,
authored_item_gift,map:39|event:5,SUNSTONE,resolved_authored_supply,Sun Stone,,,,,
authored_item_gift,map:61|event:5,POKEBALL,resolved_authored_supply,Poké Ball,,,,,
authored_item_gift,map:61|event:5,POKEBALL,resolved_authored_supply,Poké Ball,,,,,
authored_item_gift,map:61|event:6,POKEBALL,resolved_authored_supply,Poké Ball,,,,,
authored_item_gift,map:83|event:28,SUNSTONE,resolved_authored_supply,Sun Stone,,,,,
authored_item_gift,map:96|event:25,MOONSTONE,resolved_authored_supply,Moon Stone,,,,,
authored_item_gift,map:96|event:25,SHINYSTONE,resolved_authored_supply,Shiny Stone,,,,,
authored_item_gift,common_event:109,LINKINGCORD,resolved_authored_supply,Linking Cord,,,,,
evolution_item_requirement,CLAMPERL,,HoldItem,DEEPSEASCALE,true,true,true,0,Deep Sea Scale
evolution_item_requirement,CLAMPERL,,HoldItem,DEEPSEATOOTH,true,true,true,0,Deep Sea Tooth
evolution_item_requirement,CLEFAIRY,,Item,MOONSTONE,true,false,true,2,Moon Stone
evolution_item_requirement,COTTONEE,,Item,SUNSTONE,true,false,true,2,Sun Stone
evolution_item_requirement,DOUBLADE,,Item,DUSKSTONE,true,false,true,0,Dusk Stone
evolution_item_requirement,DUSCLOPS,,Item,REAPERCLOTH,true,false,true,0,Reaper Cloth
evolution_item_requirement,EELEKTRIK,,Item,THUNDERSTONE,true,false,true,0,Thunder Stone
evolution_item_requirement,EEVEE,,Item,SUNSTONE,true,false,true,2,Sun Stone
evolution_item_requirement,EEVEE,,Item,FIRESTONE,true,false,true,0,Fire Stone
evolution_item_requirement,EEVEE,,Item,ICESTONE,true,false,true,0,Ice Stone
evolution_item_requirement,EEVEE,,Item,THUNDERSTONE,true,false,true,0,Thunder Stone
evolution_item_requirement,EEVEE,,Item,LEAFSTONE,true,false,true,0,Leaf Stone
evolution_item_requirement,EEVEE,,Item,SHINYSTONE,true,false,true,1,Shiny Stone
evolution_item_requirement,EEVEE,,Item,MOONSTONE,true,false,true,2,Moon Stone
evolution_item_requirement,EEVEE,,Item,WATERSTONE,true,false,true,0,Water Stone
evolution_item_requirement,ELECTABUZZ,,Item,ELECTIRIZER,true,false,true,0,Electirizer
evolution_item_requirement,EXEGGCUTE,,Item,LEAFSTONE,true,false,true,0,Leaf Stone
evolution_item_requirement,FEEBAS,,Item,PRISMSCALE,true,false,true,0,Prism Scale
evolution_item_requirement,GLIGAR,,Item,DUSKSTONE,true,false,true,0,Dusk Stone
evolution_item_requirement,GLOOM,,Item,SUNSTONE,true,false,true,2,Sun Stone
evolution_item_requirement,GLOOM,,Item,LEAFSTONE,true,false,true,0,Leaf Stone
evolution_item_requirement,GRAVELER,,Item,LINKINGCORD,true,false,true,1,Linking Cord
evolution_item_requirement,GROWLITHE,,Item,FIRESTONE,true,false,true,0,Fire Stone
evolution_item_requirement,HAPPINY,,DayHoldItem,OVALSTONE,true,false,true,0,Oval Stone
evolution_item_requirement,HAUNTER,,Item,LINKINGCORD,true,false,true,1,Linking Cord
evolution_item_requirement,JIGGLYPUFF,,Item,MOONSTONE,true,false,true,2,Moon Stone
evolution_item_requirement,KADABRA,,Item,LINKINGCORD,true,false,true,1,Linking Cord
evolution_item_requirement,KIRLIA,,Item,DAWNSTONE,true,false,true,0,Dawn Stone
evolution_item_requirement,LAMPENT,,Item,DUSKSTONE,true,false,true,0,Dusk Stone
evolution_item_requirement,LOMBRE,,Item,WATERSTONE,true,false,true,0,Water Stone
evolution_item_requirement,MACHOKE,,Item,LINKINGCORD,true,false,true,1,Linking Cord
evolution_item_requirement,MAGMAR,,Item,MAGMARIZER,true,false,true,0,Magmarizer
evolution_item_requirement,MAGNETON,,Item,MAGNETSTONE,true,false,true,0,Magnet Stone
evolution_item_requirement,MISDREAVUS,,Item,DUSKSTONE,true,false,true,0,Dusk Stone
evolution_item_requirement,MURKROW,,Item,DUSKSTONE,true,false,true,0,Dusk Stone
evolution_item_requirement,NIDORINA,,Item,MOONSTONE,true,false,true,2,Moon Stone
evolution_item_requirement,NIDORINO,,Item,MOONSTONE,true,false,true,2,Moon Stone
evolution_item_requirement,NOSEPASS,,Item,MAGNETSTONE,true,false,true,0,Magnet Stone
evolution_item_requirement,NUZLEAF,,Item,LEAFSTONE,true,false,true,0,Leaf Stone
evolution_item_requirement,ONIX,,Item,METALCOAT,true,false,true,0,Metal Coat
evolution_item_requirement,PHANTUMP,,Item,LINKINGCORD,true,false,true,1,Linking Cord
evolution_item_requirement,PIKACHU,,Item,THUNDERSTONE,true,false,true,0,Thunder Stone
evolution_item_requirement,POLIWHIRL,,Item,KINGSROCK,true,false,true,0,King's Rock
evolution_item_requirement,POLIWHIRL,,Item,WATERSTONE,true,false,true,0,Water Stone
evolution_item_requirement,PORYGON2,,Item,DUBIOUSDISC,true,false,true,0,Dubious Disc
evolution_item_requirement,PORYGON,,Item,UPGRADE,true,false,true,0,Upgrade
evolution_item_requirement,PUMPKABOO,,Item,LINKINGCORD,true,false,true,1,Linking Cord
evolution_item_requirement,RHYDON,,Item,PROTECTOR,true,false,true,0,Protector
evolution_item_requirement,ROSELIA,,Item,SHINYSTONE,true,false,true,1,Shiny Stone
evolution_item_requirement,SCYTHER,,Item,METALCOAT,true,false,true,0,Metal Coat
evolution_item_requirement,SEADRA,,Item,DRAGONSCALE,true,false,true,0,Dragon Scale
evolution_item_requirement,SHELLDER,,Item,WATERSTONE,true,false,true,0,Water Stone
evolution_item_requirement,SKITTY,,Item,MOONSTONE,true,false,true,2,Moon Stone
evolution_item_requirement,SLOWPOKE,,Item,KINGSROCK,true,false,true,0,King's Rock
evolution_item_requirement,SLOWPOKE,,Item,WATERSTONE,true,false,true,0,Water Stone
evolution_item_requirement,SNEASEL,,Item,ICESTONE,true,false,true,0,Ice Stone
evolution_item_requirement,SNORUNT,,Item,DAWNSTONE,true,false,true,0,Dawn Stone
evolution_item_requirement,STARYU,,Item,WATERSTONE,true,false,true,0,Water Stone
evolution_item_requirement,SUNKERN,,Item,SUNSTONE,true,false,true,2,Sun Stone
evolution_item_requirement,TOGETIC,,Item,SHINYSTONE,true,false,true,1,Shiny Stone
evolution_item_requirement,VULPIX,,Item,FIRESTONE,true,false,true,0,Fire Stone
evolution_item_requirement,WEEPINBELL,,Item,LEAFSTONE,true,false,true,0,Leaf Stone
required_item_summary,DAWNSTONE,Dawn Stone,2,Item,true,,true,0,evolution
required_item_summary,DEEPSEASCALE,Deep Sea Scale,1,HoldItem,true,,true,0,held_combat
required_item_summary,DEEPSEATOOTH,Deep Sea Tooth,1,HoldItem,true,,true,0,held_combat
required_item_summary,DRAGONSCALE,Dragon Scale,1,Item,true,,true,0,evolution
required_item_summary,DUBIOUSDISC,Dubious Disc,1,Item,true,,true,0,evolution
required_item_summary,DUSKSTONE,Dusk Stone,5,Item,true,,true,0,evolution
required_item_summary,ELECTIRIZER,Electirizer,1,Item,true,,true,0,evolution
required_item_summary,FIRESTONE,Fire Stone,3,Item,true,,true,0,evolution
required_item_summary,ICESTONE,Ice Stone,2,Item,true,,true,0,evolution
required_item_summary,KINGSROCK,King's Rock,2,Item,true,,true,0,held_combat
required_item_summary,LEAFSTONE,Leaf Stone,5,Item,true,,true,0,evolution
required_item_summary,LINKINGCORD,Linking Cord,6,Item,true,,true,1,evolution
required_item_summary,MAGMARIZER,Magmarizer,1,Item,true,,true,0,evolution
required_item_summary,MAGNETSTONE,Magnet Stone,2,Item,true,,true,0,evolution
required_item_summary,METALCOAT,Metal Coat,2,Item,true,,true,0,held_combat
required_item_summary,MOONSTONE,Moon Stone,6,Item,true,,true,2,evolution
required_item_summary,OVALSTONE,Oval Stone,1,DayHoldItem,true,,true,0,evolution
required_item_summary,PRISMSCALE,Prism Scale,1,Item,true,,true,0,evolution
required_item_summary,PROTECTOR,Protector,1,Item,true,,true,0,evolution
required_item_summary,REAPERCLOTH,Reaper Cloth,1,Item,true,,true,0,evolution
required_item_summary,SHINYSTONE,Shiny Stone,3,Item,true,,true,1,evolution
required_item_summary,SUNSTONE,Sun Stone,4,Item,true,,true,2,evolution
required_item_summary,THUNDERSTONE,Thunder Stone,3,Item,true,,true,0,evolution
required_item_summary,UPGRADE,Upgrade,1,Item,true,,true,0,evolution
required_item_summary,WATERSTONE,Water Stone,6,Item,true,,true,0,evolution
evolution_item_requirement,duplicate_branch,,Shedinja,POKEBALL,true,false,true,5,requires and consumes one Poke Ball
